country,id,monetary,units,date,New_id,Last_Purchase_date
IN,2164890,13092.72,11,9/9/2019,IN2164890,11/30/2020
IN,2164890,3570.72,3,9/16/2019,IN2164890,11/30/2020
IN,2164890,1190.22,1,9/23/2019,IN2164890,11/30/2020
IN,2164890,2380.5,2,9/30/2019,IN2164890,11/30/2020
IN,2164890,9522,8,9/23/2019,IN2164890,11/30/2020
IN,2164890,1190.64,1,10/7/2019,IN2164890,11/30/2020
IN,2165796,2401.92,2,9/9/2019,IN2165796,10/26/2020
IN,2165796,1200.96,1,9/16/2019,IN2165796,10/26/2020
IN,2166654,1200.96,1,9/30/2019,IN2166654,11/16/2020
IN,2166654,1201.08,1,10/7/2019,IN2166654,11/16/2020
IN,2167734,1200.96,1,9/9/2019,IN2167734,11/18/2019
IN,2167920,1200.96,1,9/16/2019,IN2167920,1/20/2020
IN,2168370,7167.24,6,9/9/2019,IN2168370,7/27/2020
IN,2168370,1194.54,1,9/30/2019,IN2168370,7/27/2020
IN,2172594,1200.96,1,9/9/2019,IN2172594,11/30/2020
IN,2172648,1200.96,1,9/16/2019,IN2172648,1/27/2020
IN,2173098,5972.7,5,9/9/2019,IN2173098,6/22/2020
IN,2173410,727.62,2,9/9/2019,IN2173410,1/20/2020
IN,2173410,363.78,1,9/16/2019,IN2173410,1/20/2020
IN,2173410,727.62,2,9/30/2019,IN2173410,1/20/2020
IN,2174070,573.24,1,9/9/2019,IN2174070,11/30/2020
IN,2174070,960.42,1,9/16/2019,IN2174070,11/30/2020
IN,2174070,1200.96,1,9/9/2019,IN2174070,11/30/2020
IN,2174070,1200.96,1,9/16/2019,IN2174070,11/30/2020
IN,2174070,1200.96,1,9/23/2019,IN2174070,11/30/2020
IN,2174070,4803.78,4,9/30/2019,IN2174070,11/30/2020
IN,2176494,1906.26,1,9/23/2019,IN2176494,8/17/2020
IN,2176494,1906.26,1,9/30/2019,IN2176494,8/17/2020
IN,2177994,573.24,1,9/9/2019,IN2177994,10/5/2020
IN,2177994,562.5,1,9/9/2019,IN2177994,10/5/2020
IN,2177994,1200.96,1,9/30/2019,IN2177994,10/5/2020
IN,2183862,1200.96,1,9/30/2019,IN2183862,3/30/2020
IN,2186010,960.42,1,9/30/2019,IN2186010,3/23/2020
IN,2186628,1194.3,1,9/30/2019,IN2186628,7/27/2020
IN,2188020,1200.96,1,9/30/2019,IN2188020,9/30/2019
IN,2188326,-960.42,-1,9/30/2019,IN2188326,10/26/2020
IN,2188326,960.42,1,9/23/2019,IN2188326,10/26/2020
IN,2194098,1194.3,1,9/16/2019,IN2194098,9/16/2019
IN,2197482,1920.96,2,9/9/2019,IN2197482,11/16/2020
IN,2197926,1194.42,1,9/16/2019,IN2197926,12/9/2019
IN,2199054,1200.96,1,9/16/2019,IN2199054,6/8/2020
IN,2203200,960.42,1,9/30/2019,IN2203200,11/16/2020
IN,2206272,1889.28,1,9/30/2019,IN2206272,11/9/2020
IN,2206362,1839.36,3,9/30/2019,IN2206362,9/30/2019
IN,2208066,574.5,2,9/23/2019,IN2208066,10/12/2020
IN,2210850,2401.92,2,9/9/2019,IN2210850,9/28/2020
IN,2210850,1200.96,1,9/16/2019,IN2210850,9/28/2020
IN,2210850,1200.96,1,9/23/2019,IN2210850,9/28/2020
IN,2406612,955.8,1,9/23/2019,IN2406612,11/30/2020
IN,2407332,573.3,1,10/7/2019,IN2407332,9/28/2020
IN,2407416,1200.96,1,9/9/2019,IN2407416,11/23/2020
IN,2407416,1200.96,1,9/16/2019,IN2407416,11/23/2020
IN,2408076,2881.38,3,9/16/2019,IN2408076,11/23/2020
IN,2408076,5762.52,6,9/23/2019,IN2408076,11/23/2020
IN,2408076,6722.94,7,9/30/2019,IN2408076,11/23/2020
IN,2408076,1200.96,1,9/16/2019,IN2408076,11/23/2020
IN,2408076,2401.92,2,9/23/2019,IN2408076,11/23/2020
IN,2409126,1906.26,1,9/30/2019,IN2409126,1/13/2020
IN,2410356,960.42,1,9/16/2019,IN2410356,7/6/2020
IN,2410356,1200.96,1,9/30/2019,IN2410356,7/6/2020
IN,2410416,3199.02,1,9/30/2019,IN2410416,8/3/2020
IN,2410416,960.42,1,9/9/2019,IN2410416,8/3/2020
IN,2410416,1200.96,1,9/23/2019,IN2410416,8/3/2020
IN,2410860,361.8,1,9/23/2019,IN2410860,11/9/2020
IN,2410860,286.44,1,9/23/2019,IN2410860,11/9/2020
IN,2412318,960.42,1,9/16/2019,IN2412318,9/21/2020
IN,2412318,1200.96,1,9/9/2019,IN2412318,9/21/2020
IN,2412318,1200.96,1,9/16/2019,IN2412318,9/21/2020
IN,2412318,1201.08,1,10/7/2019,IN2412318,9/21/2020
IN,2412564,4802.1,5,9/9/2019,IN2412564,11/9/2020
IN,2412564,1920.96,2,9/30/2019,IN2412564,11/9/2020
IN,2412564,1200.96,1,9/9/2019,IN2412564,11/9/2020
IN,2412564,46837.08,39,9/16/2019,IN2412564,11/9/2020
IN,2412564,7205.7,6,9/9/2019,IN2412564,11/9/2020
IN,2412564,26420.94,22,9/16/2019,IN2412564,11/9/2020
IN,2412564,27621.9,23,9/23/2019,IN2412564,11/9/2020
IN,2412564,1200.96,1,9/30/2019,IN2412564,11/9/2020
IN,2412786,363.78,1,9/23/2019,IN2412786,6/29/2020
IN,2412786,287.22,1,9/9/2019,IN2412786,6/29/2020
IN,2413878,26420.94,22,9/30/2019,IN2413878,9/28/2020
IN,2415840,4783.92,5,9/30/2019,IN2415840,11/23/2020
IN,2415936,1921.38,2,10/7/2019,IN2415936,11/23/2020
IN,2415936,1201.08,1,10/7/2019,IN2415936,11/23/2020
IN,2419638,1200.96,1,9/9/2019,IN2419638,8/24/2020
IN,2419638,4803.78,4,9/16/2019,IN2419638,8/24/2020
IN,2419638,1200.96,1,9/30/2019,IN2419638,8/24/2020
IN,2423514,1194.54,1,9/9/2019,IN2423514,12/2/2019
IN,2424762,2401.92,2,9/9/2019,IN2424762,10/19/2020
IN,2424816,1194.42,1,9/16/2019,IN2424816,11/23/2020
IN,2424816,2388.84,2,9/23/2019,IN2424816,11/23/2020
IN,2424816,1194.42,1,9/30/2019,IN2424816,11/23/2020
IN,2427624,1146.42,2,9/16/2019,IN2427624,8/3/2020
IN,2427624,287.22,1,9/16/2019,IN2427624,8/3/2020
IN,2428470,947.28,1,9/16/2019,IN2428470,10/26/2020
IN,2428470,-2367.66,-2,9/16/2019,IN2428470,10/26/2020
IN,2428470,2367.66,2,9/9/2019,IN2428470,10/26/2020
IN,2430066,562.5,1,9/9/2019,IN2430066,10/12/2020
IN,2430066,2812.62,5,9/30/2019,IN2430066,10/12/2020
IN,2431890,1194.3,1,9/23/2019,IN2431890,8/24/2020
IN,2437716,287.22,1,9/23/2019,IN2437716,12/16/2019
IN,2438574,3602.88,3,9/16/2019,IN2438574,8/31/2020
IN,2438574,1200.96,1,9/30/2019,IN2438574,8/31/2020
IN,2438784,2881.38,3,9/9/2019,IN2438784,11/30/2020
IN,2439504,960.42,1,9/30/2019,IN2439504,5/18/2020
IN,2439504,1200.96,1,9/9/2019,IN2439504,5/18/2020
IN,2439660,1200.96,1,9/9/2019,IN2439660,11/18/2019
IN,2440614,361.8,1,9/23/2019,IN2440614,7/27/2020
IN,2441604,1194.42,1,9/9/2019,IN2441604,11/30/2020
IN,2441604,4777.62,4,9/16/2019,IN2441604,11/30/2020
IN,2445600,6004.74,5,9/16/2019,IN2445600,9/14/2020
IN,2445600,12009.54,10,9/30/2019,IN2445600,9/14/2020
IN,2446950,5762.52,6,9/23/2019,IN2446950,8/3/2020
IN,2446950,0.06,1,9/16/2019,IN2446950,8/3/2020
IN,2447922,1194.54,1,9/30/2019,IN2447922,11/30/2020
IN,2449752,5862.42,5,9/23/2019,IN2449752,11/23/2020
IN,2449752,1139.4,1,9/30/2019,IN2449752,11/23/2020
IN,2451702,8024.7,7,9/30/2019,IN2451702,3/16/2020
IN,2457120,570.12,1,9/30/2019,IN2457120,11/23/2020
IN,2457120,1194.54,1,9/23/2019,IN2457120,11/23/2020
IN,2457120,1194.54,1,9/30/2019,IN2457120,11/23/2020
IN,2459100,2401.92,2,9/16/2019,IN2459100,10/5/2020
IN,2462310,1200.96,1,9/9/2019,IN2462310,9/7/2020
IN,2462310,1200.96,1,9/30/2019,IN2462310,9/7/2020
IN,2465826,7184.28,6,10/7/2019,IN2465826,11/2/2020
IN,2465826,1194.54,1,9/23/2019,IN2465826,11/2/2020
IN,2466234,4803.78,4,9/30/2019,IN2466234,11/9/2020
IN,2472264,2389.08,2,9/16/2019,IN2472264,10/19/2020
IN,2474550,1200.96,1,9/9/2019,IN2474550,3/23/2020
IN,2483742,2881.38,3,9/23/2019,IN2483742,10/26/2020
IN,2483898,1200.96,1,9/9/2019,IN2483898,11/30/2020
IN,2486802,-570.12,-1,9/30/2019,IN2486802,7/13/2020
IN,2486802,1140.24,2,9/23/2019,IN2486802,7/13/2020
IN,2486802,1194.54,1,9/16/2019,IN2486802,7/13/2020
IN,2490552,960.42,1,9/23/2019,IN2490552,11/30/2020
IN,2490552,1200.96,1,9/30/2019,IN2490552,11/30/2020
IN,2490552,1201.08,1,10/7/2019,IN2490552,11/30/2020
IN,2491644,1911.6,2,9/23/2019,IN2491644,11/16/2020
IN,2491644,3582.84,3,9/16/2019,IN2491644,11/16/2020
IN,2492118,1906.26,1,9/9/2019,IN2492118,11/23/2020
IN,2496534,5740.68,6,9/23/2019,IN2496534,9/23/2019
IN,2497212,573.24,1,9/30/2019,IN2497212,9/28/2020
IN,2497212,1200.96,1,9/16/2019,IN2497212,9/28/2020
IN,2502858,1200.96,1,9/9/2019,IN2502858,11/23/2020
IN,2502858,10808.58,9,9/16/2019,IN2502858,11/23/2020
IN,2502858,2401.92,2,9/23/2019,IN2502858,11/23/2020
IN,2502858,6004.74,5,9/30/2019,IN2502858,11/23/2020
IN,2504304,1920.96,2,9/9/2019,IN2504304,9/21/2020
IN,2504304,960.42,1,9/9/2019,IN2504304,9/21/2020
IN,2508276,1200.96,1,9/16/2019,IN2508276,3/23/2020
IN,2508276,1200.96,1,9/30/2019,IN2508276,3/23/2020
IN,2517312,1194.3,1,9/16/2019,IN2517312,11/30/2020
IN,2517312,4777.14,4,9/23/2019,IN2517312,11/30/2020
IN,2517312,2388.54,2,9/30/2019,IN2517312,11/30/2020
IN,2518740,573.24,1,9/9/2019,IN2518740,11/23/2020
IN,2518740,573.24,1,9/16/2019,IN2518740,11/23/2020
IN,2659134,1920.84,2,9/30/2019,IN2659134,11/23/2020
IN,2661678,1188.42,1,9/23/2019,IN2661678,10/19/2020
IN,2681790,1200.96,1,9/9/2019,IN2681790,10/19/2020
IN,2681790,2401.92,2,9/16/2019,IN2681790,10/19/2020
IN,2681790,1200.96,1,9/23/2019,IN2681790,10/19/2020
IN,2681790,3602.88,3,9/30/2019,IN2681790,10/19/2020
IN,2688720,960.42,1,9/9/2019,IN2688720,10/26/2020
IN,2688720,2881.26,3,9/16/2019,IN2688720,10/26/2020
IN,2688720,960.42,1,9/23/2019,IN2688720,10/26/2020
IN,2706792,1200.96,1,9/16/2019,IN2706792,11/30/2020
IN,2779680,570.12,1,9/23/2019,IN2779680,11/16/2020
IN,2779680,286.44,1,9/9/2019,IN2779680,11/16/2020
IN,2784264,1854.66,1,9/23/2019,IN2784264,11/23/2020
IN,2784264,957.78,1,9/16/2019,IN2784264,11/23/2020
IN,2784264,1915.56,2,9/30/2019,IN2784264,11/23/2020
IN,2784264,4754.4,4,9/9/2019,IN2784264,11/23/2020
IN,2785056,3602.88,3,9/23/2019,IN2785056,11/23/2020
IN,2785056,1200.96,1,9/30/2019,IN2785056,11/23/2020
IN,2788512,1906.26,1,9/30/2019,IN2788512,11/2/2020
IN,2788512,2401.92,2,9/9/2019,IN2788512,11/2/2020
IN,2788512,2401.92,2,9/30/2019,IN2788512,11/2/2020
IN,2788518,3583.62,3,9/9/2019,IN2788518,11/2/2020
IN,2791500,1896.06,1,9/16/2019,IN2791500,11/2/2020
IN,2791500,958.98,1,10/7/2019,IN2791500,11/2/2020
IN,2791500,1194.54,1,9/16/2019,IN2791500,11/2/2020
IN,2809158,957.78,1,9/9/2019,IN2809158,3/2/2020
IN,2809158,957.78,1,9/16/2019,IN2809158,3/2/2020
IN,2809158,1194.54,1,9/9/2019,IN2809158,3/2/2020
IN,2809158,1140.24,1,9/30/2019,IN2809158,3/2/2020
IN,2813430,5687.58,3,9/23/2019,IN2813430,11/23/2020
IN,2813430,956.76,1,9/16/2019,IN2813430,11/23/2020
IN,2813430,11944.14,10,9/16/2019,IN2813430,11/23/2020
IN,2813430,1194.42,1,9/30/2019,IN2813430,11/23/2020
IN,2813430,3583.26,3,9/9/2019,IN2813430,11/23/2020
IN,2813430,7166.46,6,9/23/2019,IN2813430,11/23/2020
IN,2814432,1200.96,1,9/30/2019,IN2814432,11/16/2020
IN,2832846,363.78,1,9/23/2019,IN2832846,8/17/2020
IN,2832846,562.5,1,9/23/2019,IN2832846,8/17/2020
IN,2832846,1200.96,1,9/9/2019,IN2832846,8/17/2020
IN,2836596,1913.58,2,9/9/2019,IN2836596,11/2/2020
IN,2836596,956.76,1,9/30/2019,IN2836596,11/2/2020
IN,2836596,3583.26,3,9/16/2019,IN2836596,11/2/2020
IN,2840502,1895.64,1,9/23/2019,IN2840502,11/30/2020
IN,2840502,1895.64,1,9/30/2019,IN2840502,11/30/2020
IN,2840502,2388.54,2,9/23/2019,IN2840502,11/30/2020
IN,2840502,3582.84,3,9/30/2019,IN2840502,11/30/2020
IN,2841924,570.12,1,9/9/2019,IN2841924,8/24/2020
IN,2850744,960.42,1,9/16/2019,IN2850744,3/9/2020
IN,2968488,363.78,1,9/30/2019,IN2968488,11/23/2020
IN,2968488,1920.96,2,9/30/2019,IN2968488,11/23/2020
IN,2968488,1200.96,1,9/16/2019,IN2968488,11/23/2020
IN,2968488,2401.92,2,9/9/2019,IN2968488,11/23/2020
IN,2968488,1200.96,1,9/23/2019,IN2968488,11/23/2020
IN,2968488,8022.66,7,9/30/2019,IN2968488,11/23/2020
IN,2974404,1200.96,1,9/30/2019,IN2974404,11/2/2020
IN,2977518,1194.42,1,9/16/2019,IN2977518,11/23/2020
IN,2977518,1194.42,1,9/23/2019,IN2977518,11/23/2020
IN,2978796,1200.96,1,9/23/2019,IN2978796,11/23/2020
IN,2988666,1194.42,1,9/23/2019,IN2988666,10/12/2020
IN,3015510,285.06,1,9/9/2019,IN3015510,10/12/2020
IN,3015552,951.36,1,9/30/2019,IN3015552,7/6/2020
IN,3018558,363.78,1,9/9/2019,IN3018558,9/16/2019
IN,3018558,287.22,1,9/16/2019,IN3018558,9/16/2019
IN,3019968,3181.92,1,9/23/2019,IN3019968,11/23/2020
IN,3019968,1896.06,1,9/9/2019,IN3019968,11/23/2020
IN,3019968,7584.24,4,9/16/2019,IN3019968,11/23/2020
IN,3019968,1553.04,1,9/23/2019,IN3019968,11/23/2020
IN,3019968,1194.54,1,9/9/2019,IN3019968,11/23/2020
IN,3019968,3583.62,3,9/16/2019,IN3019968,11/23/2020
IN,3019974,1194.54,1,9/23/2019,IN3019974,7/27/2020
IN,3022488,960.42,1,9/16/2019,IN3022488,3/9/2020
IN,3022488,960.42,1,9/23/2019,IN3022488,3/9/2020
IN,3022488,1920.96,2,9/30/2019,IN3022488,3/9/2020
IN,3022488,562.5,1,9/16/2019,IN3022488,3/9/2020
IN,3036978,1200.96,1,9/16/2019,IN3036978,8/24/2020
IN,3048972,1200.96,1,9/23/2019,IN3048972,11/16/2020
IN,3066336,8643.78,9,9/9/2019,IN3066336,7/20/2020
IN,3069942,960.42,1,9/23/2019,IN3069942,12/23/2019
IN,3072030,1906.26,1,9/30/2019,IN3072030,11/23/2020
IN,3072030,1200.96,1,9/9/2019,IN3072030,11/23/2020
IN,3073458,2401.92,2,9/16/2019,IN3073458,10/19/2020
IN,3073458,2401.92,2,9/23/2019,IN3073458,10/19/2020
IN,3079506,1906.26,1,9/9/2019,IN3079506,8/31/2020
IN,3079506,1906.26,1,9/16/2019,IN3079506,8/31/2020
IN,3079506,3812.46,2,9/23/2019,IN3079506,8/31/2020
IN,3079506,1906.26,1,9/30/2019,IN3079506,8/31/2020
IN,3082080,1200.96,1,9/16/2019,IN3082080,11/16/2020
IN,3087858,573.24,1,9/9/2019,IN3087858,5/25/2020
IN,3089418,3602.88,3,9/9/2019,IN3089418,10/12/2020
IN,3089418,6004.74,5,9/23/2019,IN3089418,10/12/2020
IN,3104622,4803.78,4,9/9/2019,IN3104622,11/30/2020
IN,3104622,1200.96,1,9/16/2019,IN3104622,11/30/2020
IN,3104622,14411.4,12,9/23/2019,IN3104622,11/30/2020
IN,3104622,22818.06,19,9/30/2019,IN3104622,11/30/2020
IN,3104622,1201.08,1,10/7/2019,IN3104622,11/30/2020
IN,3124842,1200.96,1,9/30/2019,IN3124842,10/26/2020
IN,3134934,2401.92,2,9/30/2019,IN3134934,11/23/2020
IN,3145920,1194.54,1,9/23/2019,IN3145920,6/22/2020
IN,3149154,2401.92,2,9/16/2019,IN3149154,11/16/2020
IN,3149154,1200.96,1,9/30/2019,IN3149154,11/16/2020
IN,3149154,1201.08,1,10/7/2019,IN3149154,11/16/2020
IN,3154686,1200.96,1,9/23/2019,IN3154686,10/19/2020
IN,3158736,2401.92,2,9/16/2019,IN3158736,11/2/2020
IN,3161184,1200.96,1,9/16/2019,IN3161184,10/5/2020
IN,3164406,1194.42,1,9/16/2019,IN3164406,11/9/2020
IN,3198834,3199.02,1,9/30/2019,IN3198834,11/23/2020
IN,3198834,2401.92,2,9/9/2019,IN3198834,11/23/2020
IN,3198834,6004.86,5,9/16/2019,IN3198834,11/23/2020
IN,3198834,3602.76,3,9/23/2019,IN3198834,11/23/2020
IN,3198834,1200.96,1,9/30/2019,IN3198834,11/23/2020
IN,3202800,1194.42,1,9/16/2019,IN3202800,9/16/2019
IN,3208074,9514.32,10,9/30/2019,IN3208074,9/30/2019
IN,3208110,960.42,1,9/9/2019,IN3208110,11/16/2020
IN,3209190,2388.84,2,9/9/2019,IN3209190,10/12/2020
IN,3209190,1194.42,1,9/23/2019,IN3209190,10/12/2020
IN,3209190,2388.84,2,9/30/2019,IN3209190,10/12/2020
IN,3209190,1196.1,1,10/7/2019,IN3209190,10/12/2020
IN,3211398,2292.9,4,9/23/2019,IN3211398,11/23/2020
IN,3211398,960.42,1,9/23/2019,IN3211398,11/23/2020
IN,3211398,2401.92,2,9/9/2019,IN3211398,11/23/2020
IN,3211398,1200.96,1,9/16/2019,IN3211398,11/23/2020
IN,3211398,6004.74,5,9/23/2019,IN3211398,11/23/2020
IN,3233328,1146.06,1,9/30/2019,IN3233328,5/4/2020
IN,3233604,1200.96,1,9/23/2019,IN3233604,9/28/2020
IN,3281448,573.24,1,9/23/2019,IN3281448,11/9/2020
IN,3281448,573.24,1,9/30/2019,IN3281448,11/9/2020
IN,3285162,1200.96,1,9/23/2019,IN3285162,3/2/2020
IN,3285162,2401.92,2,9/30/2019,IN3285162,3/2/2020
IN,3301644,2401.92,2,9/16/2019,IN3301644,11/2/2020
IN,3322698,3600.36,3,9/23/2019,IN3322698,11/16/2020
IN,3322698,2400.66,2,9/30/2019,IN3322698,11/16/2020
IN,3323820,956.76,1,9/16/2019,IN3323820,11/2/2020
IN,3347430,3602.88,3,9/16/2019,IN3347430,10/26/2020
IN,3348264,960.42,1,9/9/2019,IN3348264,11/16/2020
IN,3348264,960.42,1,9/23/2019,IN3348264,11/16/2020
IN,3348264,2401.92,2,9/9/2019,IN3348264,11/16/2020
IN,3348264,1200.96,1,9/16/2019,IN3348264,11/16/2020
IN,3348264,2401.92,2,9/23/2019,IN3348264,11/16/2020
IN,3348264,1200.96,1,9/30/2019,IN3348264,11/16/2020
IN,3350454,1920.96,2,9/9/2019,IN3350454,6/15/2020
IN,3356178,1194.42,1,9/23/2019,IN3356178,11/2/2020
IN,3357618,1920.84,2,9/9/2019,IN3357618,11/9/2020
IN,3357816,960.42,1,9/16/2019,IN3357816,11/23/2020
IN,3361080,1200.96,1,9/16/2019,IN3361080,10/5/2020
IN,3385776,3841.8,4,9/23/2019,IN3385776,11/23/2020
IN,3385776,1200.96,1,9/9/2019,IN3385776,11/23/2020
IN,3385776,1200.96,1,9/30/2019,IN3385776,11/23/2020
IN,3386364,1200.96,1,9/9/2019,IN3386364,11/9/2020
IN,3386364,2401.92,2,9/16/2019,IN3386364,11/9/2020
IN,3386364,1200.96,1,9/23/2019,IN3386364,11/9/2020
IN,3387264,24019.02,20,9/30/2019,IN3387264,11/23/2020
IN,3390516,2401.92,2,9/16/2019,IN3390516,1/27/2020
IN,3398130,1906.26,1,9/23/2019,IN3398130,11/9/2020
IN,3459144,13445.82,14,9/16/2019,IN3459144,11/30/2020
IN,3464652,11525.04,12,9/30/2019,IN3464652,9/30/2019
IN,3464946,4802.1,5,9/30/2019,IN3464946,11/2/2020
IN,3464946,3602.88,3,9/23/2019,IN3464946,11/2/2020
IN,3473274,2380.5,2,9/16/2019,IN3473274,11/9/2020
IN,3473274,10712.22,9,9/30/2019,IN3473274,11/9/2020
IN,3482856,363.78,1,9/16/2019,IN3482856,11/16/2020
IN,3482856,573.3,1,10/7/2019,IN3482856,11/16/2020
IN,3482856,287.22,1,9/30/2019,IN3482856,11/16/2020
IN,3482856,287.28,1,10/7/2019,IN3482856,11/16/2020
IN,3482856,4803.78,4,9/23/2019,IN3482856,11/16/2020
IN,3482856,1200.96,1,9/30/2019,IN3482856,11/16/2020
IN,3484560,1200.96,1,9/23/2019,IN3484560,11/9/2020
IN,3488622,2401.92,2,9/30/2019,IN3488622,11/23/2020
IN,3504666,1200.96,1,9/30/2019,IN3504666,8/31/2020
IN,3509064,286.44,1,9/23/2019,IN3509064,11/30/2020
IN,3509064,901.02,10,9/9/2019,IN3509064,11/30/2020
IN,3509064,746.64,5,9/16/2019,IN3509064,11/30/2020
IN,3519972,3841.68,4,9/23/2019,IN3519972,11/16/2020
IN,3519972,2401.92,2,9/16/2019,IN3519972,11/16/2020
IN,3519972,12009.54,10,9/23/2019,IN3519972,11/16/2020
IN,3521946,960.42,1,9/16/2019,IN3521946,3/2/2020
IN,3524178,956.76,1,9/9/2019,IN3524178,7/20/2020
IN,3524178,3827.16,4,9/23/2019,IN3524178,7/20/2020
IN,3524178,17916.18,15,9/23/2019,IN3524178,7/20/2020
IN,3524178,1196.1,1,10/7/2019,IN3524178,7/20/2020
IN,3525954,5369.52,1,9/30/2019,IN3525954,11/23/2020
IN,3527028,573.24,1,9/16/2019,IN3527028,10/19/2020
IN,3532008,955.8,1,9/23/2019,IN3532008,11/30/2020
IN,3532008,3582.84,3,9/9/2019,IN3532008,11/30/2020
IN,3532008,5971.38,5,9/16/2019,IN3532008,11/30/2020
IN,3532008,1194.3,1,9/30/2019,IN3532008,11/30/2020
IN,3542934,2881.38,3,9/16/2019,IN3542934,10/19/2020
IN,3542934,2881.26,3,9/30/2019,IN3542934,10/19/2020
IN,3556062,1200.96,1,9/9/2019,IN3556062,9/9/2019
IN,3564900,7166.46,6,9/9/2019,IN3564900,11/16/2020
IN,3564900,3583.26,3,9/23/2019,IN3564900,11/16/2020
IN,3564900,3583.26,3,9/30/2019,IN3564900,11/16/2020
IN,3578904,960.42,1,9/9/2019,IN3578904,11/30/2020
IN,3578904,960.42,1,9/30/2019,IN3578904,11/30/2020
IN,3583110,2389.08,2,9/23/2019,IN3583110,10/19/2020
IN,3585810,1911.6,2,9/23/2019,IN3585810,10/5/2020
IN,3592452,1200.96,1,9/9/2019,IN3592452,9/14/2020
IN,3592452,4803.78,4,9/23/2019,IN3592452,9/14/2020
IN,3592452,1200.96,1,9/30/2019,IN3592452,9/14/2020
IN,3596820,3583.26,3,9/9/2019,IN3596820,3/23/2020
IN,3596820,2388.84,2,9/30/2019,IN3596820,3/23/2020
IN,3597162,2867.4,3,9/9/2019,IN3597162,11/30/2020
IN,3597162,955.8,1,9/16/2019,IN3597162,11/30/2020
IN,3597552,1200.96,1,9/16/2019,IN3597552,9/16/2019
IN,3602730,960.42,1,9/9/2019,IN3602730,4/6/2020
IN,3616242,960.42,1,9/23/2019,IN3616242,8/31/2020
IN,3617388,1200.96,1,9/9/2019,IN3617388,10/26/2020
IN,3619824,1200.96,1,9/30/2019,IN3619824,6/1/2020
IN,3630156,1194.3,1,9/16/2019,IN3630156,11/23/2020
IN,3640092,1920.96,2,9/23/2019,IN3640092,9/21/2020
IN,3652710,960.42,1,9/23/2019,IN3652710,11/23/2020
IN,3652710,960.42,1,9/30/2019,IN3652710,11/23/2020
IN,3653496,1200.96,1,9/9/2019,IN3653496,9/30/2019
IN,3653496,1200.96,1,9/30/2019,IN3653496,9/30/2019
IN,3678000,960.42,1,9/23/2019,IN3678000,2/10/2020
IN,3682152,562.5,1,9/16/2019,IN3682152,3/30/2020
IN,3693450,1920.96,2,9/16/2019,IN3693450,11/16/2020
IN,3693450,1200.96,1,9/16/2019,IN3693450,11/16/2020
IN,3695742,363.78,1,9/9/2019,IN3695742,11/16/2020
IN,3695742,727.62,2,9/16/2019,IN3695742,11/16/2020
IN,3695742,1200.96,1,9/9/2019,IN3695742,11/16/2020
IN,3734868,957.78,1,9/30/2019,IN3734868,6/22/2020
IN,3738366,363.78,1,9/30/2019,IN3738366,6/29/2020
IN,3738366,960.42,1,9/16/2019,IN3738366,6/29/2020
IN,3743142,960.42,1,9/30/2019,IN3743142,9/30/2019
IN,3746586,363.78,1,9/30/2019,IN3746586,8/3/2020
IN,3752556,960.42,1,9/16/2019,IN3752556,11/30/2020
IN,3752556,960.42,1,9/30/2019,IN3752556,11/30/2020
IN,3752556,1200.96,1,9/9/2019,IN3752556,11/30/2020
IN,3752556,2401.92,2,9/23/2019,IN3752556,11/30/2020
IN,3752556,1201.08,1,10/7/2019,IN3752556,11/30/2020
IN,3755532,2388.84,2,9/16/2019,IN3755532,11/9/2020
IN,3765108,1194.54,1,9/16/2019,IN3765108,11/2/2020
IN,3765108,1139.88,1,9/23/2019,IN3765108,11/2/2020
IN,3765546,955.8,1,9/16/2019,IN3765546,11/30/2020
IN,3765546,23885.58,20,9/9/2019,IN3765546,11/30/2020
IN,3769548,960.42,1,9/30/2019,IN3769548,12/2/2019
IN,3769548,8406.66,7,9/23/2019,IN3769548,12/2/2019
IN,3769548,1200.96,1,9/30/2019,IN3769548,12/2/2019
IN,3780666,955.8,1,9/30/2019,IN3780666,11/23/2020
IN,3780666,956.76,1,10/7/2019,IN3780666,11/23/2020
IN,3781098,3000.72,1,9/16/2019,IN3781098,11/16/2020
IN,3781098,5398.38,1,9/16/2019,IN3781098,11/16/2020
IN,3781098,6004.74,5,9/9/2019,IN3781098,11/16/2020
IN,3781098,1200.96,1,9/16/2019,IN3781098,11/16/2020
IN,3782592,358.92,1,9/23/2019,IN3782592,11/30/2020
IN,3782592,358.92,1,9/23/2019,IN3782592,11/30/2020
IN,3782592,358.92,1,9/30/2019,IN3782592,11/30/2020
IN,3782592,717.84,2,10/7/2019,IN3782592,11/30/2020
IN,3782592,565.62,1,9/9/2019,IN3782592,11/30/2020
IN,3782592,2262.54,4,9/23/2019,IN3782592,11/30/2020
IN,3782592,565.62,1,9/30/2019,IN3782592,11/30/2020
IN,3782592,1540.74,1,9/16/2019,IN3782592,11/30/2020
IN,3782592,947.28,1,9/30/2019,IN3782592,11/30/2020
IN,3782592,1894.56,2,9/9/2019,IN3782592,11/30/2020
IN,3782592,2841.84,3,9/16/2019,IN3782592,11/30/2020
IN,3782592,2841.84,3,9/23/2019,IN3782592,11/30/2020
IN,3782592,6630.9,7,9/30/2019,IN3782592,11/30/2020
IN,3782592,1216.32,2,9/9/2019,IN3782592,11/30/2020
IN,3782592,1216.32,2,9/23/2019,IN3782592,11/30/2020
